n_nodes,n_edges,avg_degree,avg_clustering,n_sources,n_infected_nodes,n_iterations,percentage_infected,beta,threshold_infected,graph_type,neighbours,prob_reconnect
5162,72072,13.962030220844634,0.023310506065473604,127,5066,5,0.024790517754350004,0.12893578366807246,0.6949217917723138,barabasi_albert,14,0.3277139947579787
4822,76896,15.946909995852343,0.02789045973611436,72,4822,4,0.014970151100772138,0.3853486661170674,0.6113859882294774,barabasi_albert,16,0.10397647428012757
3454,44733,12.951071221771858,0.029979379294042305,107,3060,4,0.03116412188329206,0.1308338849640096,0.3179663330424399,barabasi_albert,13,0.4272586073486107
2239,8956,4.0,0.4235244037387851,97,1939,15,0.0435280706217492,0.07376120056861216,0.766458202873217,watts_strogatz,8,0.13585197715743763
6315,56754,8.987173396674585,0.0144641755847021,216,6298,4,0.034226807391149756,0.36250037556317677,0.48950020885225265,barabasi_albert,9,0.08422066663402283
4453,39996,8.98181001571974,0.018614597027308506,154,4223,4,0.03466464384269614,0.2214415869423796,0.5254796269724447,barabasi_albert,9,0.3125243087051238
661,1322,2.0,0.38325048627620534,26,280,8,0.03997439948463502,0.21570053569089007,0.28200141860706246,watts_strogatz,4,0.07689685853650652
9702,58212,6.0,0.3895417529534929,416,8591,4,0.0428938085323916,0.3500243470694958,0.4582547910553065,watts_strogatz,13,0.17256222350988754
4895,34265,7.0,0.2235413308859077,58,2237,5,0.01197448834371528,0.14332605570008408,0.21468975433557533,watts_strogatz,15,0.3188009643112025
4471,22330,4.994408409751734,0.012712417348140199,171,4461,5,0.03834739099799325,0.418207716356593,0.7816017705241916,barabasi_albert,5,0.16249630610420313
1912,11472,6.0,0.1707257659883327,19,1354,54,0.010080560465570567,0.010804091716336612,0.6720911485168939,watts_strogatz,13,0.3792458749615376
1712,3420,1.9976635514018692,0.015268948238552784,25,1264,12,0.014864520889257516,0.1312234213072926,0.5742637745829959,barabasi_albert,2,0.20763558728254272
3636,58176,16.0,0.32880515844379354,99,2990,7,0.027305709869310912,0.04024222181808856,0.5302674387670439,watts_strogatz,32,0.23298552536483919
1778,14160,7.9640044994375705,0.035414830267625895,77,1773,4,0.04377440629163721,0.38710617894842847,0.6609873031357145,barabasi_albert,8,0.42791151035434877
3745,26166,6.986915887850468,0.01809478750120408,51,2998,5,0.013761577497006742,0.1672412994172736,0.2859582924795576,barabasi_albert,7,0.4498699362778015
9181,330516,36.0,0.6407008387042082,183,9181,4,0.0200151533830178,0.38390865219262943,0.5820686193153092,watts_strogatz,72,0.04702679210181099
602,1204,2.0,0.33671096345514967,17,400,8,0.029035326047862436,0.3906198624731047,0.43811599620054686,watts_strogatz,5,0.14944200855899248
3748,67464,18.0,0.43517087688799255,70,3748,4,0.018871856319865356,0.49400109957250016,0.5918562442477812,watts_strogatz,36,0.15795325663198223
934,1868,2.0,0.06283267054145009,30,454,5,0.03243329819777552,0.41247203808858607,0.25249470663678986,watts_strogatz,4,0.49130922781181774
8476,345835,40.801675318546486,0.034037996298211456,399,8289,5,0.04715091259218878,0.035924842800033524,0.5787723491031358,barabasi_albert,41,0.4121958655731929
9916,306435,30.903085921742637,0.024398944230210787,406,9885,3,0.04100673241146599,0.23146808336041225,0.2670829887906243,barabasi_albert,31,0.14552771792936314
2576,18032,7.0,0.6350696503898001,42,1124,10,0.01633561036467651,0.062175796681981525,0.3270662988372619,watts_strogatz,14,0.031426409021564516
5570,100260,18.0,0.17257195090042926,276,5561,4,0.04972336643409162,0.14689214831716582,0.4842700212798978,watts_strogatz,36,0.38476635410930093
890,890,1.0,0.0018726591760299624,32,329,80,0.036954765506637496,0.04842003260559588,0.36498851081477923,watts_strogatz,2,0.3452347512532764
7267,138073,19.0,0.22410931901997086,208,7248,3,0.028755831778696908,0.4324594500063926,0.36998719064150043,watts_strogatz,39,0.3295177137041507
5271,89607,17.0,0.37994334967083293,194,5267,5,0.03683559316159251,0.12656516756348835,0.602663267088605,watts_strogatz,35,0.1979609193178144
1689,10134,6.0,0.2160713974030244,40,1681,5,0.024140688318138752,0.38329526062443736,0.6890131153989338,watts_strogatz,13,0.3227444095066022
4401,57213,13.0,0.254843467047464,134,4325,4,0.03045546985512715,0.20595023222866551,0.37563326568256616,watts_strogatz,27,0.29790475964498636
3622,47086,13.0,0.6938457485623486,64,2882,5,0.017716049130765826,0.2056116542672473,0.6105554152554562,watts_strogatz,26,0.012727156906217008
710,709,0.9985915492957746,0.0,23,420,7,0.03245094587804617,0.46559155377898453,0.43358799862731806,barabasi_albert,1,0.4632338751646967
5018,85306,17.0,0.27179833292998,132,4455,4,0.026417575233589036,0.12121222264394754,0.3200552925456595,watts_strogatz,35,0.28424767769656606
786,786,1.0,0.0,20,423,21,0.02637056894564633,0.4219044242055461,0.4997230369965368,watts_strogatz,3,0.34591433606405003
7712,46236,5.9953319502074685,0.009695495561044128,276,6463,9,0.035902204602642394,0.06270742557595609,0.7496265623923315,barabasi_albert,6,0.381863816862307
4043,12120,2.9977739302498145,0.0120032519763719,101,3708,7,0.02500678831282543,0.2418881901904554,0.7615614065599896,barabasi_albert,3,0.4743088345573008
8631,34508,3.998146217124319,0.00833275005150841,351,8480,5,0.04075409721964547,0.3811450965793109,0.7705868397977509,barabasi_albert,4,0.3063522929620747
9557,430065,45.0,0.6248585776761034,236,9382,5,0.02476435969793217,0.040643538164977344,0.3778672720172185,watts_strogatz,91,0.0558249685413173
3508,21012,5.989737742303307,0.018780942544500228,108,3041,5,0.030958793487595504,0.16458881906000597,0.3078826395609203,barabasi_albert,6,0.1830841231290129
2552,17815,6.980799373040752,0.024520544118629944,91,2263,4,0.035670440353256824,0.23934836151643352,0.3531196722173692,barabasi_albert,7,0.38199472891044556
2852,28520,10.0,0.34902888419477046,121,2850,4,0.042561204401553934,0.3855039117028485,0.5449976332910969,watts_strogatz,21,0.21265628360656574
1766,1765,0.9994337485843715,0.0,57,951,7,0.032697649060301516,0.37698590119420533,0.3980303174973209,barabasi_albert,1,0.4537631747359271
3376,53760,15.924170616113743,0.034518278810668414,85,3376,4,0.025365607118679613,0.33193517070035705,0.7374635252984083,barabasi_albert,16,0.06101313124674357
7308,160776,22.0,0.22634194720191275,306,7308,4,0.041876040472878275,0.2929123739864703,0.6738736044408633,watts_strogatz,44,0.32680850393283595
3424,47936,14.0,0.10754933844266013,114,3424,4,0.03347970289194111,0.36768825143904327,0.37631435835255245,watts_strogatz,28,0.4828310015633221
5037,65481,13.0,0.2398229285081181,142,5014,4,0.02826775073757254,0.25601511155001566,0.2524062190401963,watts_strogatz,27,0.31326576496471087
7583,83292,10.984043254648556,0.015331009323814405,308,7578,4,0.04071651626178778,0.3190927757289339,0.4555273906269793,barabasi_albert,11,0.1665538685841731
6605,132100,20.0,0.6948381449559091,155,5681,3,0.023490594480960914,0.3910197293784833,0.27743585377983043,watts_strogatz,40,0.016321838874995054
7859,250464,31.869703524621453,0.030457304386663248,224,7782,5,0.028519151730450124,0.05710744344219478,0.543336360721914,barabasi_albert,32,0.07999910720081282
3742,11226,3.0,0.10972163711340532,115,3444,11,0.03085919343747081,0.1516827187061651,0.7616134317045662,watts_strogatz,6,0.4397837930285552
7384,51688,7.0,0.18717202543676448,99,6464,6,0.013428012038209265,0.16884951953916036,0.4562512950307393,watts_strogatz,15,0.3566242224856146
1045,3126,2.9913875598086124,0.031943830829047795,16,944,9,0.016119116873646734,0.17335815370091615,0.7390588637903734,barabasi_albert,3,0.3227789864302202
7397,59176,8.0,0.5966037272230601,110,5014,4,0.014928082401108017,0.44283715153106906,0.23739541379441026,watts_strogatz,16,0.054693778106506497
2272,13596,5.984154929577465,0.02446551451436136,46,1918,5,0.020351012464483502,0.18529663910751215,0.22851271290298725,barabasi_albert,6,0.2601403445199112
8314,289765,34.852658166947315,0.030366602512228436,105,8314,4,0.01273819939811192,0.20883577132284115,0.22801535938050757,barabasi_albert,35,0.12964544947475254
5092,106932,21.0,0.7026463024437221,90,5025,4,0.017700735257980042,0.48947116332491614,0.7565808177562208,watts_strogatz,42,0.01374434380573858
2022,6057,2.9955489614243325,0.01915453744068205,20,1192,13,0.010063386640641072,0.05994278922297486,0.46685365476923657,barabasi_albert,3,0.18125958211514326
6418,160450,25.0,0.14060484104653956,140,6418,4,0.021817346585649627,0.2335170524804368,0.4452996969614621,watts_strogatz,50,0.43081201292675686
9337,37332,3.9982863874906287,0.00669674670008033,227,6399,27,0.024418148259108347,0.020721465005601,0.6459551912946639,barabasi_albert,4,0.48664311175831193
2371,14226,6.0,0.6076113211499159,79,1644,7,0.03336668959256604,0.1300715469009444,0.5408628303616049,watts_strogatz,13,0.0379211422819814
8559,162260,18.95782217548779,0.019540178741447957,405,8460,4,0.04739499671636579,0.13719260937075226,0.25836692134450434,barabasi_albert,19,0.16671042532370112
7829,39145,5.0,0.10039481110238081,273,4560,5,0.03491517887291203,0.14897567074712334,0.32883669457477593,watts_strogatz,10,0.4705388677922473
9745,272076,27.919548486403283,0.023668591674644447,479,9694,3,0.04925550741702747,0.2291061846289462,0.3437311034135455,barabasi_albert,28,0.374162708647699
1692,1691,0.9994089834515366,0.0,57,1263,13,0.03372897602776132,0.2647413638177255,0.6841784430119646,barabasi_albert,1,0.42623637696929095
5171,67054,12.967317733513827,0.0222803617843968,115,4763,4,0.02225272421888378,0.15559626034412047,0.3489074001777259,barabasi_albert,13,0.49688072283906426
2836,28360,10.0,0.38648907066740595,57,2375,6,0.020182386137780756,0.09236111554162899,0.42566439375886683,watts_strogatz,20,0.18454479936661333
8826,370692,42.0,0.5902250231148289,100,8627,3,0.011416691181242965,0.42543196986728254,0.2311571106426115,watts_strogatz,84,0.07372831347272285
4819,100758,20.908487238016185,0.03180684518636778,125,4706,4,0.026041256636124797,0.12231142095734793,0.3739898098638711,barabasi_albert,21,0.24824805339096834
4151,12453,3.0,0.15248158116141688,108,3857,7,0.026157505650687682,0.3013625323968632,0.7832092921045348,watts_strogatz,6,0.3789357785572486
1022,1021,0.9990215264187867,0.0,39,860,9,0.038773869059452445,0.4912004001284881,0.6981056159147216,barabasi_albert,1,0.2691707263089983
7029,77319,11.0,0.1066654931005923,268,7029,4,0.038160584951801385,0.37379674910096883,0.6306692106991034,watts_strogatz,22,0.47655211209334697
3181,15905,5.0,0.5760835674856396,52,1921,5,0.01652300003555905,0.41255927848609775,0.39229377875351334,watts_strogatz,11,0.05064755831453405
6684,126635,18.94599042489527,0.023516225755973966,281,6677,3,0.042072540612043685,0.40038593151828444,0.3739480276357843,barabasi_albert,19,0.35662530600423836
6940,234804,33.83342939481268,0.034212778390215456,268,6940,4,0.038726920908238156,0.33621278898957085,0.7750639253236644,barabasi_albert,34,0.4642783752654029
2258,22580,10.0,0.11576840429775942,74,1652,19,0.03321133444374018,0.013446930583851983,0.6374895857763023,watts_strogatz,21,0.46947118639117114
4136,45375,10.970744680851064,0.022305200604105777,195,3320,8,0.047291552047215725,0.034968498670276495,0.6758719581999966,barabasi_albert,11,0.3664795386013892
8828,202515,22.94007702763933,0.021593445097763578,339,8818,3,0.038443112608494534,0.36079972927734116,0.332304151875364,barabasi_albert,23,0.4162613175020736
5235,20924,3.9969436485195797,0.011464161597116515,97,3285,6,0.018556837823280495,0.13684607759964806,0.2761953933458101,barabasi_albert,4,0.009715957452901935
4145,12426,2.9978287092882994,0.009191447335674088,162,2089,5,0.03917189929155255,0.16555712812722323,0.30477398042464554,barabasi_albert,3,0.1660043165105049
2202,22020,10.0,0.15837775449394786,74,2012,4,0.034009020306388374,0.19944786881207965,0.4205229691591952,watts_strogatz,20,0.4045460128457703
2744,24615,8.970481049562682,0.027034607822998352,79,2558,6,0.028953014573278514,0.10227734821428952,0.567434772680189,barabasi_albert,9,0.3830516245050917
422,421,0.9976303317535545,0.0,14,301,36,0.03423070515354807,0.08954508740340122,0.6922696408640612,barabasi_albert,1,0.03757863382054916
9233,184660,20.0,0.1145764201173582,446,9233,4,0.048394450312309274,0.47476602376393423,0.7392373354207695,watts_strogatz,40,0.4646659972172074
170,169,0.9941176470588236,0.0,2,141,15,0.012951966283459857,0.4922124736721604,0.732122662280237,barabasi_albert,1,0.4037877269808998
9688,290640,30.0,0.12437155512925133,201,9340,7,0.0207620718281622,0.02850681920124866,0.6077469371162724,watts_strogatz,61,0.45344233684461666
2735,8196,2.996709323583181,0.012829345077899248,135,2314,5,0.04958936605344613,0.2785499789190194,0.6159536712783598,barabasi_albert,3,0.16573754976645777
5575,16725,3.0,0.22951390911032157,260,5131,8,0.04674371734600338,0.21574553493698512,0.7656795092032003,watts_strogatz,6,0.27970931159601264
5944,95104,16.0,0.70516205456351,283,3251,9,0.04765088919490017,0.016710727864877643,0.381580679380606,watts_strogatz,32,0.009761707099933403
279,278,0.996415770609319,0.0,5,170,14,0.020360460965468393,0.28727683306337176,0.5677310406207123,barabasi_albert,1,0.1407629925543903
5076,76140,15.0,0.4895403779171896,122,4623,6,0.024115293672423557,0.07411818756395504,0.6169218149760163,watts_strogatz,31,0.12303233506781264
3876,19380,5.0,0.17138081751881587,109,3873,5,0.028261944137995584,0.46875561056494613,0.6295713282834559,watts_strogatz,10,0.36974461759430555
2941,11748,3.9945596735804147,0.017200850339087047,53,2321,5,0.018084605045186983,0.2362409139939551,0.3965159017747352,barabasi_albert,4,0.31064709783191624
1591,9546,6.0,0.5029483296925152,54,1377,5,0.03434418192217486,0.24420374058009586,0.420101549044653,watts_strogatz,13,0.10062005949501807
5150,92376,17.937087378640776,0.027097082765782654,143,5150,4,0.027794950538472737,0.43150087451055225,0.7287210010336413,barabasi_albert,18,0.19771370473780658
5325,31950,6.0,0.10092635871325936,85,4869,5,0.01614429791891568,0.263682349721696,0.3130184100524893,watts_strogatz,13,0.4803179349317155
8266,264512,32.0,0.5977248338617953,141,8189,3,0.01707613529927116,0.4852245765126818,0.20684138868956314,watts_strogatz,65,0.06798804985652723
2104,21040,10.0,0.20075244637559633,97,2104,4,0.046338500538650663,0.3716510820237938,0.3917584068528094,watts_strogatz,20,0.3491441376981036
1313,7842,5.972581873571973,0.03698300009677904,45,538,4,0.034864434999381716,0.09731389904962282,0.20590773961363662,barabasi_albert,6,0.4754098382874162
7128,177575,24.912317620650953,0.026669508201963597,335,7128,4,0.047101832136103,0.40351166612809747,0.6447612498600678,barabasi_albert,25,0.4097095825787659
4117,81940,19.90284187515181,0.034380887711703126,153,4033,5,0.03724318742957186,0.07999653483220175,0.47368457981380657,barabasi_albert,20,0.27268049240212366
2073,20630,9.951760733236855,0.037496162666013313,32,1967,4,0.015694300525710445,0.2662259528156132,0.404791182733775,barabasi_albert,10,0.14917715417477073
4118,65888,16.0,0.14948030029269263,130,4118,4,0.03173901338373732,0.3832671432831762,0.42127244390063656,watts_strogatz,32,0.41749491749528517
5304,52940,9.981146304675717,0.018495205576124336,166,5276,4,0.03131546091449616,0.28822759532378767,0.4251788818577875,barabasi_albert,10,0.31556531272512645
4694,107962,23.0,0.4318162134768593,48,4694,4,0.010409380898980638,0.35147430214781833,0.33356500309494724,watts_strogatz,46,0.164734929524382
1400,5584,3.9885714285714284,0.03349351535102212,61,576,7,0.044033361596121985,0.06141392977810191,0.21651702976095727,barabasi_albert,4,0.24136421711600603
3755,37450,9.973368841544607,0.023915038135930395,164,3698,6,0.043737350038674815,0.11572397045765628,0.7877458903302406,barabasi_albert,10,0.07770487187106417
6675,186116,27.8825468164794,0.030858483547625937,84,6401,4,0.012654819313915265,0.1058589052411188,0.22075016070664524,barabasi_albert,28,0.3373144155425168
1904,15232,8.0,0.4965047490928724,43,1801,5,0.02280193530602185,0.26770745056794054,0.5965301492452916,watts_strogatz,17,0.11047850739606496
9640,326604,33.880082987551866,0.026989337483983706,420,9640,4,0.04358237182621978,0.18757105013385836,0.5872744576708679,barabasi_albert,34,0.021459227866311215
812,2427,2.9889162561576357,0.03263110759880071,16,634,4,0.02028226290160614,0.43120725583547387,0.2620672123343865,barabasi_albert,3,0.12829490661840626
1695,10170,6.0,0.45821679795131154,32,1221,7,0.019001047571523065,0.12971668986154938,0.37336024744909413,watts_strogatz,12,0.12930760259506818
6199,154975,25.0,0.20565347659018635,309,6197,3,0.04991543316367677,0.303993927216718,0.43732623978682733,watts_strogatz,51,0.3485215271853259
9829,68754,6.995014752263709,0.008623776436138637,266,6210,5,0.02716020447603025,0.09318976175430324,0.29749417011794166,barabasi_albert,7,0.1852341401957957
639,1278,2.0,0.06322502918747057,30,472,18,0.04840967103604751,0.09449754714112607,0.6795883683980679,watts_strogatz,5,0.4936707580812195
5464,38248,7.0,0.22193956525391223,121,5428,7,0.022218919006772288,0.16961754096909457,0.7771713703076144,watts_strogatz,15,0.3228156412207629
